ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;470;470/2022;01/01/2022 10:09;01/01/2022 10:09;01/01/2022;00:30;DE MADRUGADA;01/01/2022;01/01/2022 10:09;Desconhecida;Não;;RUA HENRIQUE RODRIGUES PERES;223;CIDADE LIDER;S.PAULO;SP;-23,55405545;-46,49142271;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;66º D.P. JDIM ARICANDUVA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GBC1576;SP;SÃO PAULO;Preta;HONDA/FIT EX CVT;2016;;AUTOMOVEL;;
2022;482;482/2022;01/01/2022 10:11;01/01/2022 10:11;31/12/2021;11:30;PELA MANHÃ;01/01/2022;01/01/2022 10:11;Desconhecida;Não;;AVENIDA LARANJA DA CHINA;200;VILA JACUI;S.PAULO;SP;-23,51094603;-46,46204803;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;63º D.P. VILA JACUI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FKC4B58;SP;SÃO PAULO;Amarelo;JTZ/LINDY 125;2020;;MOTOCICLO;;
2022;2;fev/22;01/01/2022 09:57;01/01/2022 10:20;31/12/2021;20:00;A NOITE;01/01/2022;01/01/2022 09:57;Desconhecida;Não;;RUA HELENA;100;ITAIM BIBI;S.PAULO;SP;-23,59288491;-46,6850661;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;"27º DP ""DR. IGNÁCIO FRANCISCO""";15º D.P. DR. LUC. H BEIGUELMAN;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa;Consumado;;;;;;;;;;;;;;;;BYB8917;SP;S.PAULO;Preta;NISSAN/KICKS S MT;2019;2020;AUTOMOVEL;;
2022;591;591/2022;01/01/2022 10:57;01/01/2022 10:57;01/01/2022;07:30;PELA MANHÃ;01/01/2022;01/01/2022 10:57;Desconhecida;Não;;AVENIDA JACU-PÊSSEGO;2109;JOSÉ BONIFÁCIO;S.PAULO;SP;;;Veículo em movimento;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;49º D.P. SAO MATEUS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GHL1F37;SP;SÃO PAULO;Preta;HONDA/CG 160 FAN;2021;;MOTOCICLO;;
2022;1074;1074/2022;01/01/2022 13:21;01/01/2022 13:30;31/12/2021;23:56;A NOITE;01/01/2022;01/01/2022 13:21;Desconhecida;Não;;RUA CASTANHO TAQUES;14;GUAIANASES;S.PAULO;SP;-23,56021487;-46,41094688;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;44º D.P. GUAIANAZES;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FUA4611;SP;SÃO PAULO;Prata;I/VOLKSWAGEN SEDAN COUPE;2014;;AUTOMOVEL;;
2022;1073;1073/2022;01/01/2022 13:17;01/01/2022 13:32;31/12/2021;21:30;A NOITE;01/01/2022;01/01/2022 13:17;Desconhecida;Não;;RUA ILHA DA VITORIA;100;PERUS;S.PAULO;SP;-23,42360376;-46,75060681;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;46º D.P. PERUS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EXE6149;SP;SÃO PAULO;Cinza;CHEV/ONIX JOY;2019;;AUTOMOVEL;;
2022;9;set/22;01/01/2022 15:18;01/01/2022 15:18;31/12/2021;14:00;A TARDE;01/01/2022;01/01/2022 15:18;Desconhecida;Não;;RUA TALHA-MAR;100;BRASILANDIA;S.PAULO;SP;-23,45301809;-46,69955677;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;89º D.P. JARDIM TABOAO;74º D.P. PARADA TAIPAS;Título II - Patrimônio (arts. 155 a 183);Extorsão (art. 158);;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;9;set/22;01/01/2022 15:18;01/01/2022 15:18;31/12/2021;14:00;A TARDE;01/01/2022;01/01/2022 15:18;Desconhecida;Não;;RUA TALHA-MAR;100;BRASILANDIA;S.PAULO;SP;-23,45301809;-46,69955677;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;89º D.P. JARDIM TABOAO;74º D.P. PARADA TAIPAS;Título II - Patrimônio (arts. 155 a 183);Extorsão (art. 158);;Consumado;;;;;;;;;;;;;;;;FBX0E72;SP;S.PAULO;Prata;I/PEUGEOT 308 FELINE THP;2013;2013;AUTOMOVEL;;
2022;9;set/22;01/01/2022 15:18;01/01/2022 15:18;31/12/2021;14:00;A TARDE;01/01/2022;01/01/2022 15:18;Desconhecida;Não;;RUA TALHA-MAR;100;BRASILANDIA;S.PAULO;SP;-23,45301809;-46,69955677;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;89º D.P. JARDIM TABOAO;74º D.P. PARADA TAIPAS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;9;set/22;01/01/2022 15:18;01/01/2022 15:18;31/12/2021;14:00;A TARDE;01/01/2022;01/01/2022 15:18;Desconhecida;Não;;RUA TALHA-MAR;100;BRASILANDIA;S.PAULO;SP;-23,45301809;-46,69955677;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;89º D.P. JARDIM TABOAO;74º D.P. PARADA TAIPAS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FBX0E72;SP;S.PAULO;Prata;I/PEUGEOT 308 FELINE THP;2013;2013;AUTOMOVEL;;
2022;1773;1773/2022;01/01/2022 17:47;01/01/2022 17:47;31/12/2021;14:30;A TARDE;01/01/2022;01/01/2022 17:47;Desconhecida;Não;;RUA REBELO DE AVELAR;100;CIDADE TIRADENTES;S.PAULO;SP;-23,58922194;-46,38181004;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;54º D.P. CID. TIRADENTES;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;OQW0G90;SP;SÃO PAULO;Prata;FIAT/UNO VIVACE 1.0;2013;;AUTOMOVEL;;
2022;5;mai/22;01/01/2022 17:55;01/01/2022 18:13;30/12/2021;23:44;A NOITE;01/01/2022;01/01/2022 17:55;Desconhecida;Não;;AVENIDA RODOLFO PIRANI;803;SAO RAFAEL;S.PAULO;SP;-23,63173832;-46,46200082;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;01º D.P. SANTO ANDRÉ;55º D.P. PARQUE S.RAFAEL;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;RNZ6D53;MG;BELO HORIZONTE;Branco;RENAULT/KWID ZEN 10MT;2021;2022;AUTOMOVEL;;
